id_cliente,idade,tempo_de_contrato_meses,frequencia_uso_mensal,ultimo_login_dias,suporte_chamados_abertos,uso_funcionalidades_premium,interacao_emails_marketing,plano,pagamento_em_dia,avaliacao_satisfacao,regiao,tempo_total_login_horas,navegador_usado,hora_ultimo_acesso,churn,codigo_cliente,constante
4562,26,13,5,11,7,0.703502503436339,9,Basic,0,5.0,Centro-Oeste,117.33971660009041,Chrome,6,0,C04562,1
4563,54,18,23,1,1,0.10634035955261412,3,Basic,0,2.4,Sul,79.28887163813314,Chrome,1,0,C04563,1
4564,27,52,4,42,1,0.3876776336441562,6,Premium,1,2.2,Norte,125.0646471131668,Firefox,20,0,C04564,1
4565,53,29,29,21,0,0.8745106569405121,5,Standard,1,3.8,Sul,58.92002610210497,Chrome,10,0,C04565,1
4566,54,25,0,25,1,0.7077626287861783,6,Basic,1,2.1,Centro-Oeste,2.9807426259110787,Edge,17,0,C04566,1
4567,45,56,7,32,0,0.4273610848099437,3,Standard,1,3.3,Sul,58.04907481360796,Firefox,14,0,C04567,1
4568,45,13,27,23,0,0.6130029557210513,1,Standard,1,4.0,Sul,116.87144991029683,Edge,10,0,C04568,1
4569,59,27,24,4,1,0.9367785746310751,9,Standard,1,4.5,Sudeste,20.168387784033595,Chrome,6,0,C04569,1
4570,60,19,0,20,3,0.5976208956570556,8,Basic,1,4.0,Centro-Oeste,5.687889537690745,Chrome,22,0,C04570,1
4571,38,49,20,45,3,0.22767368208426586,6,Standard,1,4.5,Sudeste,4.273074339535294,Chrome,4,1,C04571,1
4572,41,1,27,17,2,0.6693634296203861,3,Standard,1,4.4,Centro-Oeste,5.90263845245548,Chrome,3,0,C04572,1
4573,59,38,5,38,3,0.26619267010344594,1,Premium,0,3.8,Nordeste,4.9188814776716026,Edge,23,0,C04573,1
4574,57,19,19,4,2,0.6190154509956142,7,Premium,1,3.8,Sudeste,44.56788965996552,Edge,2,0,C04574,1
4575,19,52,13,7,1,0.6445686509712939,7,Standard,1,5.0,Centro-Oeste,13.37718757174296,Edge,17,0,C04575,1
4576,25,1,10,20,3,0.3615351856141028,9,Standard,1,4.2,Nordeste,2.1238562836676618,Firefox,1,0,C04576,1
4577,65,40,1,46,3,0.7406774632378992,7,Basic,0,4.3,Norte,120.48730792042217,Chrome,21,1,C04577,1
4578,44,17,20,56,4,0.2929097781367609,2,Standard,1,3.7,Nordeste,57.28438062315985,Firefox,17,0,C04578,1
4579,39,21,29,4,1,0.014723768082219424,9,Basic,1,2.2,Norte,105.36601711894752,Chrome,14,0,C04579,1
4580,54,22,29,12,2,0.3506500576801508,3,Standard,1,3.3,Nordeste,33.73904075997291,Safari,1,0,C04580,1
4581,44,15,3,18,0,0.8623001435519234,1,Premium,1,3.8,Norte,105.62171340421209,Edge,15,1,C04581,1
4582,46,50,12,28,1,0.5768617807295041,6,Basic,1,4.8,Sul,62.24503509740982,Chrome,10,0,C04582,1
4583,20,39,6,1,3,0.8493717595842105,6,Standard,1,5.0,Sudeste,68.90337660143922,Edge,19,0,C04583,1
4584,61,48,5,36,3,0.12859982097750022,0,Standard,1,3.3,Sul,21.172919775620645,Firefox,6,0,C04584,1
4585,30,39,2,25,0,0.19298973996137092,8,Basic,1,4.6,Sudeste,22.85471110797001,Safari,4,0,C04585,1
4586,62,32,8,28,2,0.16461972339830766,8,Premium,1,2.6,Norte,138.64012019311767,Firefox,17,1,C04586,1
4587,27,49,13,57,3,0.7851269676365554,4,Standard,1,3.8,Sudeste,35.979655720590145,Chrome,22,0,C04587,1
4588,53,4,19,4,3,0.6121936436300585,6,Basic,0,4.5,Norte,188.01177424167136,Chrome,17,0,C04588,1
4589,26,44,10,31,3,0.3364035296747886,9,Basic,1,5.0,Centro-Oeste,28.67672651592057,Edge,16,0,C04589,1
4590,44,45,4,37,3,0.7806490818953241,7,Standard,1,2.5,Norte,118.99297717572426,Safari,21,0,C04590,1
4591,51,32,13,47,4,0.43538964994050067,2,Standard,0,2.5,Centro-Oeste,7.902249003425746,Chrome,11,0,C04591,1
4592,68,4,18,1,4,0.6156024193140492,6,Premium,1,5.0,Centro-Oeste,11.625678807182112,Chrome,21,1,C04592,1
4593,18,53,7,4,1,0.8547094435356601,4,Standard,1,5.0,Sudeste,60.106686612942774,Edge,23,0,C04593,1
4594,49,1,26,46,2,0.4252481622468369,3,Premium,1,3.7,Nordeste,102.10316882980983,Edge,10,0,C04594,1
4595,42,33,6,32,1,0.7522857227621903,9,Basic,1,4.0,Sul,34.2292031148186,Safari,4,0,C04595,1
4596,46,7,26,50,2,0.5656414674631818,1,Standard,1,3.1,Nordeste,53.385539053550616,Edge,13,0,C04596,1
4597,24,9,26,34,3,0.9076819974685139,6,Standard,1,3.4,Nordeste,42.98180234797505,Firefox,17,0,C04597,1
4598,66,1,6,18,1,0.45546278973889986,6,Premium,1,1.8,Nordeste,14.826862740872443,Chrome,12,0,C04598,1
4599,20,16,23,14,2,0.2986502377294664,9,Standard,0,3.5,Sul,99.67750895479007,Chrome,19,0,C04599,1
4600,37,18,22,34,1,0.26939318444604266,9,Premium,1,3.6,Norte,90.21388529503616,Safari,22,0,C04600,1
4601,37,54,2,7,3,0.19082139778066176,7,Standard,1,5.0,Sudeste,25.13475537687168,Chrome,6,1,C04601,1
4602,47,47,2,46,5,0.3565491062666388,3,Standard,1,5.0,Norte,0.8057489302516448,Edge,5,0,C04602,1
4603,52,6,17,0,0,0.43429138422148095,9,Standard,1,4.1,Sudeste,13.57768863597713,Edge,6,0,C04603,1
4604,52,2,12,37,0,0.1355493687919026,1,Premium,1,2.6,Centro-Oeste,0.4322891367087129,Safari,12,1,C04604,1
4605,66,9,0,21,2,0.7357439789377531,2,Standard,1,3.0,Nordeste,181.57832254058277,Edge,15,0,C04605,1
4606,56,4,4,16,2,0.9379019028193366,0,Basic,1,3.3,Sudeste,81.88428394804693,Chrome,9,0,C04606,1
4607,44,45,27,15,0,0.4118731741246432,5,Premium,1,4.5,Nordeste,77.03672512814656,Safari,6,1,C04607,1
4608,43,23,3,44,3,0.9252006555104212,7,Standard,1,1.8,Centro-Oeste,83.95693897783893,Safari,4,0,C04608,1
4609,31,54,15,0,3,0.42200039039050186,9,Premium,1,3.3,Sudeste,22.863617598223264,Edge,2,0,C04609,1
4610,34,43,14,2,3,0.2202263387748331,7,Standard,1,3.4,Sul,4.772962275039748,Chrome,12,0,C04610,1
4611,35,45,28,55,2,0.8591085873251665,3,Basic,0,2.0,Nordeste,49.8200567463238,Firefox,21,0,C04611,1
4612,62,43,26,5,4,0.9015443854147421,3,Basic,1,4.5,Norte,53.824326747355435,Safari,20,0,C04612,1
4613,69,51,17,51,3,0.6386990837140792,9,Premium,1,1.2,Centro-Oeste,33.41824365582899,Edge,16,0,C04613,1
4614,46,8,16,52,3,0.92254963665856,0,Basic,1,3.3,Sudeste,249.04057272576776,Edge,18,0,C04614,1
4615,37,39,13,57,1,0.34870238130276643,5,Standard,1,3.5,Nordeste,34.381426443768135,Firefox,14,0,C04615,1
4616,44,25,13,2,1,0.3187274697442479,3,Standard,1,4.9,Norte,25.320589946179467,Safari,22,1,C04616,1
4617,35,16,18,46,4,0.8548784552455908,8,Basic,1,4.2,Sudeste,12.24145670422853,Chrome,3,0,C04617,1
4618,21,35,28,29,0,0.28083575003304917,1,Standard,1,1.7,Nordeste,22.118959484208343,Firefox,2,0,C04618,1
4619,18,17,5,46,0,0.8662223024906429,7,Standard,1,2.6,Sul,46.00719256662232,Safari,12,0,C04619,1
4620,67,18,12,10,3,0.23833975557695053,6,Standard,1,2.0,Sudeste,13.578811185107309,Edge,12,0,C04620,1
4621,18,27,17,26,2,0.6949364058523747,7,Standard,1,3.4,Nordeste,25.892172138723836,Safari,1,0,C04621,1
4622,43,15,25,21,1,0.8183855917332686,1,Standard,1,2.7,Nordeste,14.833148858187247,Edge,13,0,C04622,1
4623,62,17,14,5,2,0.8680957467639351,9,Standard,1,3.3,Sudeste,136.01132141810075,Firefox,3,0,C04623,1
4624,37,43,28,37,3,0.9651177971887278,8,Basic,1,2.4,Centro-Oeste,100.29906553704193,Firefox,14,0,C04624,1
4625,69,5,22,40,3,0.3003971189575546,3,Standard,0,2.8,Nordeste,6.435335075274986,Chrome,20,0,C04625,1
4626,40,16,26,45,3,0.5441711567325995,0,Basic,0,4.2,Norte,122.69016449500873,Safari,5,0,C04626,1
4627,27,15,6,30,2,0.956485490189125,5,Premium,1,4.3,Sul,56.90972455528538,Edge,4,0,C04627,1
4628,28,42,26,57,1,0.010293823615147302,3,Basic,1,2.5,Centro-Oeste,36.378030348134295,Edge,20,0,C04628,1
4629,58,46,18,42,1,0.6152975833910553,1,Premium,1,1.1,Norte,3.0120902382356154,Edge,5,0,C04629,1
4630,58,34,29,55,0,0.14955197341711768,0,Basic,1,4.6,Norte,32.080338121154604,Edge,5,0,C04630,1
4631,22,48,16,5,3,0.4402444388246405,5,Basic,1,3.5,Centro-Oeste,45.72495410785463,Safari,0,0,C04631,1
4632,18,19,8,49,1,0.08405532838900931,7,Premium,1,2.9,Norte,80.5724189447972,Safari,11,0,C04632,1
4633,34,8,10,19,1,0.33640878280885145,2,Standard,1,2.3,Norte,1.5768914769657878,Safari,8,0,C04633,1
4634,39,47,4,46,3,0.6916337770871642,9,Standard,0,3.2,Norte,33.511385367492494,Safari,22,1,C04634,1
4635,51,10,1,53,3,0.8116611583586144,7,Basic,1,3.3,Norte,54.88481204956857,Safari,8,0,C04635,1
4636,62,5,14,40,1,0.5612831076033152,8,Premium,1,4.2,Sul,48.00821031604153,Edge,13,0,C04636,1
4637,58,52,23,10,1,0.43620818409266915,1,Premium,1,5.0,Centro-Oeste,24.4690569839964,Firefox,10,1,C04637,1
4638,46,48,11,1,1,0.34253909177298003,3,Standard,1,2.9,Nordeste,56.04150390934364,Chrome,18,0,C04638,1
4639,21,53,9,30,1,0.906892295303357,5,Basic,1,4.8,Sul,95.44662835515105,Firefox,9,0,C04639,1
4640,22,26,9,37,2,0.19755730330396337,6,Premium,1,3.0,Centro-Oeste,2.1448848685497914,Firefox,13,0,C04640,1
4641,28,22,19,25,0,0.6841277454131973,3,Standard,1,3.0,Centro-Oeste,7.7934226413068295,Firefox,2,0,C04641,1
4642,68,44,10,26,1,0.14079577518467812,3,Basic,0,1.6,Sul,91.02627955343463,Safari,19,0,C04642,1
4643,38,23,9,57,3,0.8996479990518269,6,Standard,1,1.8,Sul,19.951814589929878,Safari,17,0,C04643,1
4644,52,13,27,57,0,0.2853660151019731,6,Basic,1,1.6,Sudeste,24.215226497742723,Edge,1,0,C04644,1
4645,29,9,6,54,2,0.3713101822031508,6,Standard,0,4.7,Norte,58.47174072504939,Firefox,2,0,C04645,1
4646,43,49,13,45,4,0.18316052879901756,4,Standard,1,4.1,Norte,234.12693214860397,Edge,21,0,C04646,1
4647,68,20,12,45,2,0.9341080946297994,3,Premium,1,5.0,Sul,65.86656813759937,Chrome,21,0,C04647,1
4648,36,28,4,30,1,0.8877158495332386,5,Basic,1,2.2,Sudeste,22.338503269220503,Chrome,23,0,C04648,1
4649,62,44,28,23,3,0.4732651305697747,6,Standard,1,3.3,Sudeste,28.162910125659767,Safari,10,0,C04649,1
4650,24,57,18,12,1,0.030126547782862723,9,Standard,1,3.2,Centro-Oeste,53.35345833741232,Safari,17,0,C04650,1
4651,64,37,9,24,0,0.9045366243101075,8,Standard,1,3.4,Sul,35.03701222452506,Edge,1,0,C04651,1
4652,24,24,7,36,5,0.9626215660576198,4,Standard,1,2.2,Norte,31.54764785765458,Firefox,8,0,C04652,1
4653,43,44,17,40,3,0.06998560604726212,5,Premium,1,4.4,Norte,36.644097651973304,Edge,8,0,C04653,1
4654,57,33,0,24,2,0.6087200514815719,4,Standard,1,2.4,Sul,57.35544315734119,Edge,20,0,C04654,1
4655,22,20,4,28,3,0.9558269880136162,4,Premium,1,3.0,Sul,25.781277844945315,Firefox,10,0,C04655,1
4656,38,48,10,30,4,0.6965014135130828,2,Standard,1,4.9,Centro-Oeste,9.265447313534624,Chrome,19,0,C04656,1
4657,31,30,19,42,2,0.5162001296456148,0,Basic,1,3.7,Sudeste,44.07063817597358,Edge,20,0,C04657,1
4658,21,44,10,38,1,0.3420545876316806,1,Premium,1,4.5,Sudeste,22.07114802455877,Safari,6,1,C04658,1
4659,40,9,15,1,2,0.7400395073378667,6,Basic,1,3.4,Norte,33.9232118983997,Chrome,19,0,C04659,1
4660,59,45,9,55,1,0.987670269396862,3,Basic,1,4.6,Nordeste,199.9471331775478,Safari,18,1,C04660,1
4661,37,49,14,11,2,0.6392267578391245,9,Basic,1,4.0,Nordeste,12.681439519821605,Chrome,8,0,C04661,1
4662,32,17,6,4,1,0.5047493333143838,2,Premium,1,1.4,Norte,44.5776465031145,Edge,14,0,C04662,1
4663,67,36,14,26,2,0.16787538694238424,3,Standard,1,1.9,Sul,85.04916735376065,Safari,22,0,C04663,1
4664,69,14,28,55,3,0.8612306642184032,7,Basic,1,2.5,Centro-Oeste,24.269802118439507,Safari,8,1,C04664,1
4665,62,19,24,33,2,0.38380075894488663,6,Standard,1,3.4,Nordeste,52.207678862869834,Edge,17,0,C04665,1
4666,46,7,15,13,2,0.7693780629358231,7,Standard,1,2.5,Nordeste,18.338170032740155,Chrome,9,0,C04666,1
4667,25,59,5,6,3,0.3477874261357944,0,Standard,1,4.7,Sudeste,11.545807266830789,Firefox,21,0,C04667,1
4668,58,3,10,36,1,0.12084364594249553,0,Standard,1,4.1,Sul,29.20701813405898,Chrome,11,0,C04668,1
4669,65,33,16,35,6,0.6686935973901147,3,Premium,1,3.4,Sudeste,73.72711654579176,Firefox,14,0,C04669,1
4670,36,44,14,9,1,0.5456833412488388,8,Standard,1,3.7,Norte,41.07672323437864,Edge,5,0,C04670,1
4671,65,32,15,28,0,0.1507756919512503,5,Standard,1,5.0,Sudeste,90.57539529045248,Safari,7,0,C04671,1
4672,56,47,23,15,4,0.8295033013620122,1,Premium,1,2.0,Norte,17.38133272646194,Edge,2,0,C04672,1
4673,63,11,1,37,3,0.30255373040939193,3,Premium,1,4.4,Sudeste,86.84347341302792,Chrome,21,0,C04673,1
4674,45,42,3,20,3,0.44287310498725263,3,Standard,1,3.8,Sul,137.75633794484088,Firefox,10,0,C04674,1
4675,63,2,18,37,3,0.4967161727326006,8,Premium,1,5.0,Sudeste,23.72616858684418,Chrome,0,0,C04675,1
4676,44,26,5,40,1,0.24637596414988983,4,Standard,1,4.6,Sudeste,130.29689668183732,Firefox,6,0,C04676,1
4677,21,4,17,32,2,0.5020510263540138,5,Standard,0,3.9,Sul,106.88875519163554,Chrome,5,0,C04677,1
4678,32,17,20,28,1,0.06777513119901957,2,Basic,1,3.4,Norte,4.0934346478691195,Firefox,0,0,C04678,1
4679,52,17,10,47,3,0.18699159661520404,8,Basic,1,4.2,Sudeste,59.62909291655056,Safari,13,0,C04679,1
4680,54,28,8,58,1,0.2757005743570934,3,Basic,1,2.6,Nordeste,83.15867389068707,Safari,22,0,C04680,1
4681,18,30,2,16,3,0.3593186190117732,8,Standard,1,1.8,Sul,23.83331283363192,Firefox,20,1,C04681,1
4682,20,40,1,12,2,0.24884820553259313,3,Premium,1,3.7,Norte,21.290051566567634,Firefox,16,0,C04682,1
4683,64,23,17,5,1,0.4707559911576733,1,Standard,1,3.9,Nordeste,103.18449455671434,Edge,7,0,C04683,1
4684,41,46,14,1,2,0.6591799370393958,5,Basic,0,2.2,Centro-Oeste,28.9691932744931,Chrome,1,0,C04684,1
4685,44,24,24,7,2,0.3452583807102144,7,Standard,1,1.7,Norte,56.68815825197252,Edge,15,1,C04685,1
4686,57,29,21,54,2,0.03740993793788139,4,Premium,1,4.1,Sudeste,32.37290259829202,Chrome,0,0,C04686,1
4687,53,4,17,53,2,0.6337471257411316,1,Premium,1,4.2,Sul,19.44275198929936,Firefox,6,0,C04687,1
4688,51,38,18,31,3,0.879806033458723,0,Standard,1,2.8,Sul,87.77646639186078,Firefox,15,0,C04688,1
4689,46,29,14,35,1,0.12455015089764954,4,Premium,1,2.1,Nordeste,33.60344800517302,Firefox,4,0,C04689,1
4690,41,19,29,8,0,0.18509947625785572,3,Premium,1,4.8,Nordeste,15.199310803999506,Edge,5,0,C04690,1
4691,41,27,16,22,1,0.029613124244977085,9,Basic,1,4.5,Centro-Oeste,174.85635188470908,Firefox,14,0,C04691,1
4692,59,29,17,6,1,0.21850370242466066,8,Basic,0,3.7,Nordeste,7.998752209759178,Chrome,13,1,C04692,1
4693,21,56,17,30,0,0.29568141643619295,3,Standard,1,5.0,Nordeste,6.956473753042807,Safari,12,0,C04693,1
4694,20,36,10,20,2,0.4559667272665322,6,Standard,1,3.9,Sul,115.84432776941098,Firefox,8,1,C04694,1
4695,51,35,17,0,1,0.6996327160291497,5,Premium,1,3.5,Norte,116.5475778850745,Edge,3,0,C04695,1
4696,66,52,22,45,4,0.4328922869095292,1,Premium,1,2.8,Centro-Oeste,71.73054989278232,Firefox,17,0,C04696,1
4697,40,6,2,1,1,0.36485863981876643,3,Premium,1,3.2,Sudeste,8.182475799712005,Edge,23,1,C04697,1
4698,69,59,12,39,1,0.6837509383636343,2,Standard,1,2.1,Sul,69.64105066031208,Firefox,9,0,C04698,1
4699,40,23,13,10,1,0.6449404115493426,5,Basic,1,2.8,Nordeste,9.400042231558613,Firefox,6,0,C04699,1
4700,62,39,26,36,1,0.42396343392214775,6,Premium,1,5.0,Sudeste,3.0737416451706308,Firefox,19,0,C04700,1
4701,22,46,3,17,2,0.33863876264351456,4,Standard,1,3.7,Centro-Oeste,19.137035845110965,Edge,9,1,C04701,1
4702,48,44,17,43,3,0.3798643793030735,5,Standard,1,4.1,Sul,61.896082795879494,Edge,2,0,C04702,1
4703,58,48,4,52,2,0.404772560808228,3,Standard,1,1.7,Sudeste,19.81622525969029,Chrome,10,0,C04703,1
4704,23,52,13,23,2,0.08975533348794495,6,Standard,1,5.0,Sudeste,63.03477928381439,Edge,21,1,C04704,1
4705,54,8,24,51,0,0.18178845368789665,3,Standard,1,4.3,Nordeste,137.53669172488546,Safari,17,1,C04705,1
4706,27,55,11,18,2,0.6564510233483146,2,Basic,1,3.2,Sudeste,43.7607365133076,Edge,19,0,C04706,1
4707,57,2,24,4,3,0.9313054109637185,8,Premium,0,5.0,Sudeste,1.8499634075266205,Chrome,18,0,C04707,1
4708,24,13,6,28,0,0.08444074355625186,2,Premium,1,1.8,Centro-Oeste,2.148495967523696,Chrome,8,0,C04708,1
4709,56,40,11,38,2,0.12095675593750699,6,Premium,1,5.0,Sudeste,8.728354750190096,Chrome,15,0,C04709,1
4710,55,57,7,1,2,0.09861954236151238,4,Standard,0,3.3,Sul,55.557561126162604,Chrome,15,0,C04710,1
4711,38,21,28,16,3,0.25530436980467075,2,Basic,1,2.1,Sudeste,18.477827779859993,Edge,3,1,C04711,1
4712,37,31,29,44,1,0.792577477879086,4,Standard,1,2.8,Nordeste,23.21115030288637,Edge,5,0,C04712,1
4713,20,52,20,10,0,0.8358966679322466,7,Standard,0,2.2,Centro-Oeste,21.759258104820738,Safari,6,1,C04713,1
4714,68,48,20,36,2,0.8918051772252421,1,Basic,0,4.5,Centro-Oeste,22.751817861847083,Safari,1,0,C04714,1
4715,39,36,27,12,5,0.7840087752062581,4,Basic,0,3.1,Norte,48.12680132371337,Chrome,20,0,C04715,1
4716,64,48,2,28,3,0.45885486042854073,0,Basic,1,1.2,Sudeste,43.825160522514715,Safari,15,0,C04716,1
4717,21,52,21,54,0,0.5683856759836307,6,Premium,1,1.8,Nordeste,101.28842436615173,Chrome,8,0,C04717,1
4718,45,38,0,31,1,0.684830871221703,7,Premium,1,1.7,Norte,217.97910927174465,Firefox,6,0,C04718,1
4719,29,27,2,44,2,0.24766187016101826,7,Basic,1,4.5,Norte,91.72303947391767,Safari,2,0,C04719,1
4720,55,36,10,39,0,0.5451210740161235,6,Standard,1,3.9,Nordeste,74.13629308828172,Safari,15,0,C04720,1
4721,68,48,17,42,2,0.5147349388354358,8,Premium,0,2.4,Norte,23.16806100755249,Safari,11,0,C04721,1
4722,53,23,6,7,2,0.7667545423368344,0,Basic,1,3.1,Centro-Oeste,123.15322733388459,Safari,14,0,C04722,1
4723,64,55,8,9,3,0.23422579555212564,4,Basic,1,3.4,Nordeste,22.68406050754191,Safari,10,1,C04723,1
4724,58,21,3,24,1,0.920131189886715,0,Premium,1,3.0,Norte,3.2891767113464163,Edge,5,0,C04724,1
4725,22,13,22,58,2,0.3868649896178311,9,Basic,1,2.8,Centro-Oeste,35.47928619187631,Firefox,3,0,C04725,1
4726,30,37,23,10,1,0.49409444017273363,6,Basic,1,2.8,Norte,15.312043652205704,Firefox,17,0,C04726,1
4727,40,47,9,27,3,0.3350450307024585,1,Standard,1,5.0,Sul,33.14991338672268,Firefox,5,0,C04727,1
4728,67,26,17,32,2,0.11554202132984082,1,Premium,1,3.0,Norte,57.12062782223122,Edge,14,0,C04728,1
4729,47,40,22,38,4,0.1775896284575743,7,Basic,1,5.0,Norte,99.19128958211864,Chrome,11,1,C04729,1
4730,54,7,15,25,3,0.9902595032028727,7,Standard,1,3.1,Nordeste,14.448147598583173,Safari,2,0,C04730,1
4731,42,46,28,7,1,0.34980661274744673,0,Standard,1,4.2,Sul,126.71312014617307,Firefox,6,0,C04731,1
4732,65,39,11,37,4,0.11552619912211048,8,Premium,1,4.7,Centro-Oeste,243.21659643854287,Chrome,16,0,C04732,1
4733,44,22,18,25,2,0.4452387516237293,9,Premium,1,3.5,Nordeste,11.237963191672547,Firefox,20,0,C04733,1
4734,68,39,23,31,2,0.13725776036776727,9,Premium,1,3.1,Centro-Oeste,21.31347359193664,Safari,20,0,C04734,1
4735,31,23,21,45,3,0.6148956910335944,9,Standard,1,4.2,Centro-Oeste,62.83463767626959,Firefox,3,0,C04735,1
4736,65,58,2,27,4,0.024120826758781244,9,Standard,1,3.1,Sul,23.11187176396331,Firefox,21,1,C04736,1
4737,64,30,7,51,1,0.5605074395595632,9,Premium,1,3.3,Centro-Oeste,12.48370679601128,Safari,23,0,C04737,1
4738,53,18,26,6,2,0.6867512923112084,1,Premium,1,4.4,Centro-Oeste,25.837437289737796,Chrome,12,0,C04738,1
4739,56,42,28,34,4,0.08071814760009066,8,Basic,0,2.8,Centro-Oeste,60.956792666277984,Edge,12,0,C04739,1
4740,33,18,18,1,1,0.14792101569103866,2,Premium,1,4.9,Sudeste,0.8563928337379014,Safari,11,0,C04740,1
4741,39,46,8,21,1,0.7746104305669234,0,Premium,1,3.9,Sudeste,55.31732468156431,Safari,19,0,C04741,1
4742,38,10,26,49,2,0.42094824123663654,2,Premium,1,3.5,Sudeste,115.46420423660963,Edge,3,0,C04742,1
4743,38,39,18,21,1,0.09222855428742238,9,Standard,1,3.9,Norte,220.15573330022167,Safari,6,1,C04743,1
4744,25,30,16,57,3,0.8623887208558131,9,Premium,1,2.3,Centro-Oeste,14.664889023235473,Firefox,6,1,C04744,1
4745,66,26,12,2,1,0.736931917570035,8,Premium,0,4.5,Nordeste,68.38172911143215,Edge,3,0,C04745,1
4746,33,7,1,45,1,0.1870693305185085,1,Premium,1,3.9,Norte,9.14993868997234,Edge,12,0,C04746,1
4747,48,7,3,49,0,0.34722505935387793,2,Premium,1,5.0,Nordeste,13.254951027795236,Safari,5,0,C04747,1
4748,59,5,28,44,2,0.5679561565276928,8,Basic,1,4.1,Sudeste,53.94278399024691,Edge,15,0,C04748,1
4749,27,1,10,7,0,0.021589449842993602,5,Standard,0,3.1,Centro-Oeste,85.31888665705371,Chrome,18,0,C04749,1
4750,49,46,1,3,3,0.489829486554499,1,Basic,1,2.2,Norte,4.9444543863380135,Firefox,5,0,C04750,1
4751,51,18,3,14,3,0.3405961940901454,4,Premium,1,2.8,Sudeste,24.266106597487326,Safari,18,1,C04751,1
4752,26,13,3,43,2,0.9258403041008626,0,Basic,1,4.5,Sul,100.68970272564468,Safari,0,0,C04752,1
4753,34,25,19,45,3,0.22587591649168426,9,Premium,1,3.7,Sul,70.01900987531236,Edge,3,0,C04753,1
4754,28,40,0,51,2,0.3985174130794573,4,Basic,0,2.0,Sudeste,2.6389524495121774,Chrome,20,0,C04754,1
4755,49,8,24,38,3,0.16227946140617677,8,Basic,0,1.8,Centro-Oeste,26.160912837639856,Chrome,8,1,C04755,1
4756,27,10,25,55,2,0.12833889354446304,0,Premium,1,4.9,Norte,25.84516366139768,Chrome,14,0,C04756,1
4757,39,32,10,11,1,0.2798001550535073,9,Standard,1,3.4,Sul,53.35782775272011,Chrome,5,0,C04757,1
4758,34,17,22,28,2,0.8162696149829543,3,Standard,1,3.4,Sul,4.798632456355026,Chrome,7,0,C04758,1
4759,21,38,1,8,3,0.3776530970954878,8,Premium,1,3.3,Norte,22.569275043481817,Safari,11,0,C04759,1
4760,65,15,18,41,4,0.1865016249701421,1,Standard,0,3.7,Nordeste,118.09779791871577,Edge,13,1,C04760,1
4761,69,15,28,39,0,0.016915733882694295,7,Premium,1,4.2,Sul,4.168087189751865,Firefox,7,0,C04761,1
4762,64,57,7,19,2,0.5482384293724556,4,Basic,1,3.0,Centro-Oeste,6.653306729990987,Safari,15,1,C04762,1
4763,42,48,22,33,0,0.4950466811354449,8,Basic,1,4.7,Sudeste,45.491136694168205,Edge,0,0,C04763,1
4764,38,40,19,25,2,0.21062058731208733,0,Basic,1,2.1,Norte,22.702055364424666,Safari,14,0,C04764,1
4765,54,51,3,47,1,0.3632781215461769,6,Premium,1,4.9,Sudeste,0.7650748005532477,Firefox,13,0,C04765,1
4766,55,20,24,20,0,0.2883897076871791,3,Basic,1,3.9,Centro-Oeste,14.102402941434455,Edge,13,0,C04766,1
4767,66,15,15,22,3,0.7117299264209875,9,Premium,1,2.3,Centro-Oeste,41.19442648694063,Chrome,14,1,C04767,1
4768,18,35,14,17,1,0.3676484001884549,3,Standard,0,5.0,Sudeste,88.617769303663,Firefox,8,1,C04768,1
4769,42,6,4,51,3,0.4697045081276686,2,Premium,1,3.9,Centro-Oeste,52.155431882339585,Chrome,22,0,C04769,1
4770,68,30,29,53,3,0.9893770310899123,7,Standard,1,4.5,Sudeste,0.2737172752435127,Edge,13,0,C04770,1
4771,53,57,28,23,4,0.8952980120929552,6,Premium,1,1.4,Norte,12.02443336902081,Edge,10,0,C04771,1
4772,34,8,26,41,5,0.6580869747196391,1,Premium,1,2.7,Norte,7.78014325724391,Firefox,5,0,C04772,1
4773,58,31,4,28,1,0.48263298277743405,1,Standard,1,3.3,Sul,30.59896694958232,Safari,14,0,C04773,1
4774,41,48,14,37,3,0.3521512536957119,9,Premium,0,3.6,Norte,18.448219865649193,Safari,13,1,C04774,1
4775,19,47,22,37,3,0.943165016559118,7,Basic,1,4.3,Sudeste,40.63591561915522,Firefox,9,0,C04775,1
4776,57,32,16,53,2,0.9125971210029046,4,Standard,0,4.4,Nordeste,10.940213937537766,Edge,20,1,C04776,1
4777,32,45,2,51,2,0.16505316906781065,4,Standard,0,1.2,Sudeste,60.05084372939143,Safari,17,0,C04777,1
4778,49,58,17,12,1,0.2521255820584868,4,Basic,1,2.9,Norte,26.9979685672731,Firefox,19,0,C04778,1
4779,56,52,10,31,2,0.3904977715335721,8,Standard,1,3.1,Centro-Oeste,22.060563658577827,Firefox,8,1,C04779,1
4780,23,15,25,18,2,0.4573103830748986,6,Premium,1,3.9,Sudeste,57.96191816237348,Safari,19,0,C04780,1
4781,18,18,5,16,0,0.542207642874321,4,Basic,1,4.4,Centro-Oeste,59.64469342780894,Safari,10,0,C04781,1
4782,64,13,26,1,3,0.038640090267420435,7,Premium,0,4.4,Nordeste,5.254055693084435,Safari,19,0,C04782,1
4783,40,24,11,17,2,0.06810768463434835,8,Standard,1,4.4,Norte,106.6895129420778,Chrome,8,0,C04783,1
